symbol	value_at	price
AAPL	1601551740	117.451
AAPL	1601552100	117.451
AAPL	1601552160	117.451
AAPL	1601552520	117.461
AAPL	1601553300	117.47
AAPL	1601553540	117.491
AAPL	1601554740	117.45
AAPL	1601555460	117.586
AAPL	1601556000	117.851
AAPL	1601556360	117.99
AAPL	1601556660	117.949
AAPL	1601556720	117.751
AAPL	1601556960	117.751
AAPL	1601557080	117.63
AAPL	1601557500	117.62
AAPL	1601557620	117.61
AAPL	1601557800	117.509
AAPL	1601557860	117.589
AAPL	1601557980	117.511
AAPL	1601558040	117.489
AAPL	1601558100	117.45
AAPL	1601558280	117.511
AAPL	1601558340	117.48
AAPL	1601558400	117.504
AAPL	1601558700	117.501
AAPL	1601558880	117.74
AAPL	1601558940	117.68
AAPL	1601559000	117.67
AAPL	1601559060	117.16
AAPL	1601559120	117.22
AAPL	1601559180	116.95
AAPL	1601559240	116.93
AAPL	1601559300	117.025
AAPL	1601559360	116.92
AAPL	1601559420	116.76
AAPL	1601559480	116.68
AAPL	1601559540	116.71
AAPL	1601559600	116.75
AAPL	1601559660	116.61
AAPL	1601559720	116.72
AAPL	1601559780	116.85
AAPL	1601559840	117.01
AAPL	1601559900	117.02
AAPL	1601559960	116.82
AAPL	1601560020	116.619
AAPL	1601560080	116.7
AAPL	1601560140	116.71
AAPL	1601560200	116.679
AAPL	1601560260	116.44
AAPL	1601560320	116.39
AAPL	1601560380	116.26
AAPL	1601560440	116.24
AAPL	1601560500	116.18
AAPL	1601560560	116.285
AAPL	1601560620	116.41
AAPL	1601560680	116.52
AAPL	1601560740	116.45
AAPL	1601560800	116.36
AAPL	1601560860	116.33
AAPL	1601560920	116.37
AAPL	1601560980	116.84
AAPL	1601561040	116.85
AAPL	1601561100	116.9
AAPL	1601561160	116.92
AAPL	1601561220	116.78
AAPL	1601561280	116.65
AAPL	1601561340	116.425
AAPL	1601561400	116.5
AAPL	1601561460	116.63
AAPL	1601561520	116.34
AAPL	1601561580	116.38
AAPL	1601561640	116.44
AAPL	1601561700	116.66
AAPL	1601561760	116.69
AAPL	1601561820	116.61
AAPL	1601561880	116.77
AAPL	1601561940	116.81
AAPL	1601562000	116.79
AAPL	1601562060	116.845
AAPL	1601562120	116.82
AAPL	1601562180	116.735
AAPL	1601562240	116.7
AAPL	1601562300	116.53
AAPL	1601562360	116.55
AAPL	1601562420	116.47
AAPL	1601562480	116.47
AAPL	1601562540	116.53
AAPL	1601562600	116.65
AAPL	1601562660	116.62
AAPL	1601562720	116.74
AAPL	1601562780	116.73
AAPL	1601562840	116.84
AAPL	1601562900	116.88
AAPL	1601562960	116.89
AAPL	1601563020	116.88
AAPL	1601563080	116.94
AAPL	1601563140	116.88
AAPL	1601563200	116.9
AAPL	1601563260	116.75
AAPL	1601563320	116.74
AAPL	1601563380	116.76
AAPL	1601563440	116.735
AAPL	1601563500	116.82
AAPL	1601563560	116.75
AAPL	1601563620	116.765
AAPL	1601563680	116.67
AAPL	1601563740	116.78
AAPL	1601563800	116.63
AAPL	1601563860	116.64
AAPL	1601563920	116.76
AAPL	1601563980	116.91
AAPL	1601564040	116.89
AAPL	1601564100	116.8
AAPL	1601564160	116.75
AAPL	1601564220	116.595
AAPL	1601564280	116.575
AAPL	1601564340	116.61
AAPL	1601564400	116.78
AAPL	1601564460	116.56
AAPL	1601564520	116.555
AAPL	1601564580	116.56
AAPL	1601564640	116.61
AAPL	1601564700	116.73
AAPL	1601564760	116.61
AAPL	1601564820	116.605
AAPL	1601564880	116.54
AAPL	1601564940	116.41
AAPL	1601565000	116.43
AAPL	1601565060	116.25
AAPL	1601565120	116.3
AAPL	1601565180	116.285
AAPL	1601565240	116.45
AAPL	1601565300	116.35
AAPL	1601565360	116.46
AAPL	1601565420	116.44
AAPL	1601565480	116.48
AAPL	1601565540	116.49
AAPL	1601565600	116.455
AAPL	1601565660	116.54
AAPL	1601565720	116.61
AAPL	1601565780	116.68
AAPL	1601565840	116.58
AAPL	1601565900	116.67
AAPL	1601565960	116.66
AAPL	1601566020	116.63
AAPL	1601566080	116.68
AAPL	1601566140	116.68
AAPL	1601566200	116.65
AAPL	1601566260	116.67
AAPL	1601566320	116.635
AAPL	1601566380	116.65
AAPL	1601566440	116.69
AAPL	1601566500	116.79
AAPL	1601566560	116.805
AAPL	1601566620	116.75
AAPL	1601566680	116.72
AAPL	1601566740	116.74
AAPL	1601566800	116.76
AAPL	1601566860	116.745
AAPL	1601566920	116.69
AAPL	1601566980	116.68
AAPL	1601567040	116.71
AAPL	1601567100	116.69
AAPL	1601567160	116.63
AAPL	1601567220	116.54
AAPL	1601567280	116.58
AAPL	1601567340	116.56
AAPL	1601567400	116.42
AAPL	1601567460	116.37
AAPL	1601567520	116.33
AAPL	1601567580	116.4
AAPL	1601567640	116.42
AAPL	1601567700	116.4
AAPL	1601567760	116.39
AAPL	1601567820	116.445
AAPL	1601567880	116.4
AAPL	1601567940	116.34
AAPL	1601568000	116.3
AAPL	1601568060	116.27
AAPL	1601568120	116.15
AAPL	1601568180	116.13
AAPL	1601568240	116.05
AAPL	1601568300	116.03
AAPL	1601568360	116.09
AAPL	1601568420	116.06
AAPL	1601568480	116.07
AAPL	1601568540	116.04
AAPL	1601568600	116
AAPL	1601568660	116.13
AAPL	1601568720	116.14
AAPL	1601568780	116.115
AAPL	1601568840	116.08
AAPL	1601568900	116.07
AAPL	1601568960	116.07
AAPL	1601569020	115.92
AAPL	1601569080	115.92
AAPL	1601569140	115.975
AAPL	1601569200	116.025
AAPL	1601569260	116.04
AAPL	1601569320	116.14
AAPL	1601569380	116.215
AAPL	1601569440	116.25
AAPL	1601569500	116.25
AAPL	1601569560	116.23
AAPL	1601569620	116.22
AAPL	1601569680	116.26
AAPL	1601569740	116.255
AAPL	1601569800	116.23
AAPL	1601569860	116.295
AAPL	1601569920	116.375
AAPL	1601569980	116.36
AAPL	1601570040	116.37
AAPL	1601570100	116.37
AAPL	1601570160	116.17
AAPL	1601570220	116.11
AAPL	1601570280	116.05
AAPL	1601570340	116.17
AAPL	1601570400	116.17
AAPL	1601570460	116.24
AAPL	1601570520	116.23
AAPL	1601570580	116.12
AAPL	1601570640	116.19
AAPL	1601570700	116.15
AAPL	1601570760	116.19
AAPL	1601570820	116.2
AAPL	1601570880	116.165
AAPL	1601570940	116.12
AAPL	1601571000	116.11
AAPL	1601571120	116.13
AAPL	1601571180	116.145
AAPL	1601571240	116.23
AAPL	1601571300	116.36
AAPL	1601571360	116.27
AAPL	1601571420	116.26
AAPL	1601571480	116.25
AAPL	1601571540	116.23
AAPL	1601571600	116.34
AAPL	1601571660	116.36
AAPL	1601571720	116.35
AAPL	1601571780	116.36
AAPL	1601571840	116.33
AAPL	1601571900	116.33
AAPL	1601571960	116.375
AAPL	1601572020	116.38
AAPL	1601572080	116.47
AAPL	1601572140	116.47
AAPL	1601572200	116.53
AAPL	1601572260	116.49
AAPL	1601572320	116.52
AAPL	1601572380	116.44
AAPL	1601572440	116.47
AAPL	1601572500	116.42
AAPL	1601572560	116.51
AAPL	1601572620	116.31
AAPL	1601572680	116.3
AAPL	1601572740	116.35
AAPL	1601572800	116.38
AAPL	1601572860	116.4
AAPL	1601572920	116.33
AAPL	1601572980	116.355
AAPL	1601573040	116.41
AAPL	1601573100	116.48
AAPL	1601573160	116.45
AAPL	1601573220	116.43
AAPL	1601573280	116.29
AAPL	1601573340	116.34
AAPL	1601573400	116.41
AAPL	1601573460	116.445
AAPL	1601573520	116.49
AAPL	1601573580	116.44
AAPL	1601573640	116.48
AAPL	1601573700	116.47
AAPL	1601573760	116.49
AAPL	1601573820	116.54
AAPL	1601573880	116.58
AAPL	1601573940	116.54
AAPL	1601574000	116.635
AAPL	1601574060	116.72
AAPL	1601574120	116.71
AAPL	1601574180	116.6
AAPL	1601574240	116.65
AAPL	1601574300	116.7
AAPL	1601574360	116.74
AAPL	1601574420	116.785
AAPL	1601574480	116.725
AAPL	1601574540	116.82
AAPL	1601574600	116.85
AAPL	1601574660	116.77
AAPL	1601574720	116.7
AAPL	1601574780	116.765
AAPL	1601574840	116.79
AAPL	1601574900	116.915
AAPL	1601574960	116.84
AAPL	1601575020	116.835
AAPL	1601575080	116.765
AAPL	1601575140	116.77
AAPL	1601575200	116.49
AAPL	1601575260	116.4
AAPL	1601575320	116.19
AAPL	1601575380	116.21
AAPL	1601575440	116.22
AAPL	1601575500	116.33
AAPL	1601575560	116.19
AAPL	1601575620	116.095
AAPL	1601575680	116.08
AAPL	1601575740	116.12
AAPL	1601575800	116.21
AAPL	1601575860	116.24
AAPL	1601575920	116.26
AAPL	1601575980	116.15
AAPL	1601576040	116.25
AAPL	1601576100	116.17
AAPL	1601576160	116.01
AAPL	1601576220	116.09
AAPL	1601576280	116.04
AAPL	1601576340	115.93
AAPL	1601576400	116.12
AAPL	1601576460	116.22
AAPL	1601576520	116.22
AAPL	1601576580	116.24
AAPL	1601576640	116.25
AAPL	1601576700	116.32
AAPL	1601576760	116.29
AAPL	1601576820	116.345
AAPL	1601576880	116.41
AAPL	1601576940	116.42
AAPL	1601577000	116.41
AAPL	1601577060	116.52
AAPL	1601577120	116.53
AAPL	1601577180	116.6
AAPL	1601577240	116.56
AAPL	1601577300	116.58
AAPL	1601577360	116.57
AAPL	1601577420	116.64
AAPL	1601577480	116.57
AAPL	1601577540	116.68
AAPL	1601577600	116.61
AAPL	1601577660	116.64
AAPL	1601577720	116.56
AAPL	1601577780	116.61
AAPL	1601577840	116.609
AAPL	1601577900	116.72
AAPL	1601577960	116.64
AAPL	1601578020	116.61
AAPL	1601578080	116.56
AAPL	1601578140	116.7
AAPL	1601578200	116.68
AAPL	1601578260	116.74
AAPL	1601578320	116.815
AAPL	1601578380	116.79
AAPL	1601578440	116.78
AAPL	1601578500	116.78
AAPL	1601578560	116.85
AAPL	1601578620	116.92
AAPL	1601578680	116.81
AAPL	1601578740	116.78
AAPL	1601578800	116.76
AAPL	1601578860	116.82
AAPL	1601578920	116.845
AAPL	1601578980	116.86
AAPL	1601579040	116.911
AAPL	1601579100	116.92
AAPL	1601579160	116.93
AAPL	1601579220	116.825
AAPL	1601579280	116.71
AAPL	1601579340	116.7
AAPL	1601579400	116.69
AAPL	1601579460	116.7
AAPL	1601579520	116.6
AAPL	1601579580	116.64
AAPL	1601579640	116.62
AAPL	1601579700	116.56
AAPL	1601579760	116.37
AAPL	1601579820	116.47
AAPL	1601579880	116.54
AAPL	1601579940	116.45
AAPL	1601580000	116.4
AAPL	1601580060	116.495
AAPL	1601580120	116.45
AAPL	1601580180	116.345
AAPL	1601580240	116.39
AAPL	1601580300	116.355
AAPL	1601580360	116.34
AAPL	1601580420	116.39
AAPL	1601580480	116.48
AAPL	1601580540	116.38
AAPL	1601580600	116.38
AAPL	1601580660	116.53
AAPL	1601580720	116.42
AAPL	1601580780	116.3
AAPL	1601580840	116.41
AAPL	1601580900	116.415
AAPL	1601580960	116.39
AAPL	1601581020	116.43
AAPL	1601581080	116.48
AAPL	1601581140	116.27
AAPL	1601581200	116.39
AAPL	1601581260	116.3
AAPL	1601581320	116.31
AAPL	1601581380	116.33
AAPL	1601581440	116.35
AAPL	1601581500	116.33
AAPL	1601581560	116.31
AAPL	1601581620	116.39
AAPL	1601581680	116.35
AAPL	1601581740	116.421
AAPL	1601581800	116.41
AAPL	1601581860	116.49
AAPL	1601581920	116.45
AAPL	1601581980	116.495
AAPL	1601582040	116.5
AAPL	1601582100	116.55
AAPL	1601582160	116.61
AAPL	1601582220	116.731
AAPL	1601582280	116.69
AAPL	1601582340	116.76
AAPL	1601591280	116.851
AAPL	1601636400	114
AAPL	1601637060	113.649
AAPL	1601637360	113.689
AAPL	1601637420	113.661
AAPL	1601637600	113.551
AAPL	1601637780	113.349
AAPL	1601637840	113.301
AAPL	1601637960	113.251
AAPL	1601638440	113.279
AAPL	1601638620	113.251
AAPL	1601638680	113.201
AAPL	1601638800	113.211
AAPL	1601638860	113.181
AAPL	1601638920	113.171
AAPL	1601639040	113.099
AAPL	1601639100	113.031
AAPL	1601639160	113.071
AAPL	1601639280	113.099
AAPL	1601639820	113.149
AAPL	1601639880	113.129
AAPL	1601639940	112.899
AAPL	1601640000	112.941
AAPL	1601640060	113.014
AAPL	1601640120	113.101
AAPL	1601640180	113.101
AAPL	1601640360	113.221
AAPL	1601640420	113.289
AAPL	1601640480	113.35
AAPL	1601640600	113.499
AAPL	1601640660	113.551
AAPL	1601640780	113.639
AAPL	1601641080	113.599
AAPL	1601641260	113.739
AAPL	1601641320	113.781
AAPL	1601641380	113.789
AAPL	1601641440	113.781
AAPL	1601641500	113.911
AAPL	1601641560	113.91
AAPL	1601641680	113.879
AAPL	1601641800	113.704
AAPL	1601641980	113.654
AAPL	1601642040	113.641
AAPL	1601642160	113.529
AAPL	1601642400	113.579
AAPL	1601642580	113.471
AAPL	1601642700	113.389
AAPL	1601642760	113.351
AAPL	1601642940	113.38
AAPL	1601643000	113.321
AAPL	1601643120	113.301
AAPL	1601643180	113.189
AAPL	1601643240	113.161
AAPL	1601643300	113.126
AAPL	1601643360	113.311
AAPL	1601643420	113.311
AAPL	1601643900	112.78
AAPL	1601643960	112.8
AAPL	1601644200	112.849
AAPL	1601644260	112.719
AAPL	1601644320	112.751
AAPL	1601644380	112.911
AAPL	1601644500	112.961
AAPL	1601644920	113
AAPL	1601645220	113.03
AAPL	1601645280	112.609
AAPL	1601645340	112.74
AAPL	1601645400	112.81
AAPL	1601645460	113.58
AAPL	1601645520	113.881
AAPL	1601645580	113.89
AAPL	1601645640	114.18
AAPL	1601645700	114.08
AAPL	1601645760	114.16
AAPL	1601645820	114.07
AAPL	1601645880	114.32
AAPL	1601645940	114.341
AAPL	1601646000	114.46
AAPL	1601646060	114.22
AAPL	1601646120	114.31
AAPL	1601646180	114.155
AAPL	1601646240	114.23
AAPL	1601646300	114.19
AAPL	1601646360	114.22
AAPL	1601646420	114.259
AAPL	1601646480	114.47
AAPL	1601646540	114.501
AAPL	1601646600	114.43
AAPL	1601646660	114.185
AAPL	1601646720	114.02
AAPL	1601646780	114.04
AAPL	1601646840	114.1
AAPL	1601646900	113.95
AAPL	1601646960	113.98
AAPL	1601647020	113.819
AAPL	1601647080	113.94
AAPL	1601647140	114.1
AAPL	1601647200	114.09
AAPL	1601647260	114.361
AAPL	1601647320	114.37
AAPL	1601647380	114.47
AAPL	1601647440	114.36
AAPL	1601647500	114.32
AAPL	1601647560	114.38
AAPL	1601647620	114.59
AAPL	1601647680	114.64
AAPL	1601647740	114.725
AAPL	1601647800	114.68
AAPL	1601647860	114.59
AAPL	1601647920	114.59
AAPL	1601647980	114.759
AAPL	1601648040	114.94
AAPL	1601648100	114.99
AAPL	1601648160	115.079
AAPL	1601648220	114.9
AAPL	1601648280	114.845
AAPL	1601648340	114.92
AAPL	1601648400	114.92
AAPL	1601648460	114.96
AAPL	1601648520	115.2
AAPL	1601648580	114.88
AAPL	1601648640	114.809
AAPL	1601648700	114.78
AAPL	1601648760	114.73
AAPL	1601648820	114.935
AAPL	1601648880	115.17
AAPL	1601648940	115.17
AAPL	1601649000	115.185
AAPL	1601649060	114.95
AAPL	1601649120	115.08
AAPL	1601649180	115
AAPL	1601649240	115.059
AAPL	1601649300	115.34
AAPL	1601649360	115.17
AAPL	1601649420	115.24
AAPL	1601649480	115.24
AAPL	1601649540	115.16
AAPL	1601649600	115.17
AAPL	1601649660	115.2
AAPL	1601649720	115.085
AAPL	1601649780	115.02
AAPL	1601649840	115.01
AAPL	1601649900	114.83
AAPL	1601649960	114.81
AAPL	1601650020	115.06
AAPL	1601650080	115.06
AAPL	1601650140	115.12
AAPL	1601650200	115.1
AAPL	1601650260	114.98
AAPL	1601650320	114.99
AAPL	1601650380	114.99
AAPL	1601650440	115
AAPL	1601650500	115
AAPL	1601650560	115.15
AAPL	1601650620	115.215
AAPL	1601650680	115.13
AAPL	1601650740	115.17
AAPL	1601650800	115.11
AAPL	1601650860	114.75
AAPL	1601650920	114.8
AAPL	1601650980	114.92
AAPL	1601651040	114.92
AAPL	1601651100	114.68
AAPL	1601651160	114.8
AAPL	1601651220	114.7
AAPL	1601651280	114.67
AAPL	1601651340	114.85
AAPL	1601651400	114.73
AAPL	1601651460	114.84
AAPL	1601651520	114.84
AAPL	1601651580	114.85
AAPL	1601651640	114.84
AAPL	1601651700	114.8
AAPL	1601651760	114.74
AAPL	1601651820	114.74
AAPL	1601651880	114.76
AAPL	1601651940	114.76
AAPL	1601652000	114.79
AAPL	1601652060	114.81
AAPL	1601652120	114.77
AAPL	1601652180	114.75
AAPL	1601652240	114.7
AAPL	1601652300	114.66
AAPL	1601652360	114.66
AAPL	1601652420	114.52
AAPL	1601652480	114.44
AAPL	1601652540	114.51
AAPL	1601652600	114.4
AAPL	1601652660	114.47
AAPL	1601652720	114.34
AAPL	1601652780	114.36
AAPL	1601652840	114.16
AAPL	1601652900	114.16
AAPL	1601652960	114.14
AAPL	1601653020	113.99
AAPL	1601653080	113.84
AAPL	1601653140	113.81
AAPL	1601653200	113.69
AAPL	1601653260	113.65
AAPL	1601653320	113.56
AAPL	1601653380	113.73
AAPL	1601653440	113.78
AAPL	1601653500	113.82
AAPL	1601653560	113.77
AAPL	1601653620	113.79
AAPL	1601653680	113.935
AAPL	1601653740	113.87
AAPL	1601653800	113.95
AAPL	1601653860	114.01
AAPL	1601653920	114.01
AAPL	1601653980	113.77
AAPL	1601654040	113.71
AAPL	1601654100	113.535
AAPL	1601654160	113.36
AAPL	1601654220	113.3
AAPL	1601654280	113.33
AAPL	1601654340	113.44
AAPL	1601654400	113.31
AAPL	1601654460	113.14
AAPL	1601654520	112.91
AAPL	1601654580	112.99
AAPL	1601654640	112.87
AAPL	1601654700	112.83
AAPL	1601654760	112.75
AAPL	1601654820	113
AAPL	1601654880	113.265
AAPL	1601654940	113.16
AAPL	1601655000	113.335
AAPL	1601655060	113.37
AAPL	1601655120	113.43
AAPL	1601655180	113.55
AAPL	1601655240	114.03
AAPL	1601655300	113.94
AAPL	1601655360	114.07
AAPL	1601655420	114.06
AAPL	1601655480	114.14
AAPL	1601655540	114.18
AAPL	1601655600	114.37
AAPL	1601655660	114.48
AAPL	1601655720	114.41
AAPL	1601655780	114.25
AAPL	1601655840	114.23
AAPL	1601655900	114.38
AAPL	1601655960	114.37
AAPL	1601656020	114.235
AAPL	1601656080	114.3
AAPL	1601656140	114.24
AAPL	1601656200	114.2
AAPL	1601656260	114.21
AAPL	1601656320	114.115
AAPL	1601656380	113.87
AAPL	1601656440	113.99
AAPL	1601656500	113.96
AAPL	1601656560	114.07
AAPL	1601656620	114.1
AAPL	1601656680	114.33
AAPL	1601656740	114.335
AAPL	1601656800	114.43
AAPL	1601656860	114.41
AAPL	1601656920	114.38
AAPL	1601656980	114.3
AAPL	1601657040	114.31
AAPL	1601657100	114.41
AAPL	1601657160	114.34
AAPL	1601657220	114.35
AAPL	1601657280	114.39
AAPL	1601657340	114.38
AAPL	1601657400	114.38
AAPL	1601657460	114.19
AAPL	1601657520	114.29
AAPL	1601657580	114.33
AAPL	1601657640	114.3
AAPL	1601657700	114.3
AAPL	1601657760	114.23
AAPL	1601657820	114.315
AAPL	1601657880	114.26
AAPL	1601657940	114.1
AAPL	1601658000	114.08
AAPL	1601658060	114.115
AAPL	1601658120	113.96
AAPL	1601658180	113.975
AAPL	1601658240	113.98
AAPL	1601658300	113.85
AAPL	1601658360	113.65
AAPL	1601658420	113.65
AAPL	1601658480	113.7
AAPL	1601658540	113.79
AAPL	1601658600	113.76
AAPL	1601658660	113.96
AAPL	1601658720	113.88
AAPL	1601658780	113.64
AAPL	1601658840	113.68
AAPL	1601658900	113.63
AAPL	1601658960	113.58
AAPL	1601659020	113.73
AAPL	1601659080	113.61
AAPL	1601659140	113.615
AAPL	1601659200	113.8
AAPL	1601659260	113.85
AAPL	1601659320	113.8
AAPL	1601659380	113.82
AAPL	1601659440	113.88
AAPL	1601659500	113.92
AAPL	1601659560	113.82
AAPL	1601659620	113.93
AAPL	1601659680	113.87
AAPL	1601659740	113.84
AAPL	1601659800	113.92
AAPL	1601659860	113.87
AAPL	1601659920	113.82
AAPL	1601659980	113.75
AAPL	1601660040	113.67
AAPL	1601660100	113.575
AAPL	1601660160	113.66
AAPL	1601660220	113.74
AAPL	1601660280	113.79
AAPL	1601660340	113.835
AAPL	1601660400	113.83
AAPL	1601660460	113.49
AAPL	1601660520	113.505
AAPL	1601660580	113.54
AAPL	1601660640	113.47
AAPL	1601660700	113.37
AAPL	1601660760	113.39
AAPL	1601660820	113.375
AAPL	1601660880	113.45
AAPL	1601660940	113.46
AAPL	1601661000	113.425
AAPL	1601661060	113.4
AAPL	1601661120	113.3
AAPL	1601661180	113.39
AAPL	1601661240	113.475
AAPL	1601661300	113.47
AAPL	1601661360	113.44
AAPL	1601661420	113.48
AAPL	1601661480	113.51
AAPL	1601661540	113.6
AAPL	1601661600	113.57
AAPL	1601661660	113.7
AAPL	1601661720	113.83
AAPL	1601661780	113.84
AAPL	1601661840	113.92
AAPL	1601661900	114.01
AAPL	1601661960	114.015
AAPL	1601662020	114.08
AAPL	1601662080	114.12
AAPL	1601662140	114.2
AAPL	1601662200	114.15
AAPL	1601662260	114.085
AAPL	1601662320	114.16
AAPL	1601662380	114.22
AAPL	1601662440	114.07
AAPL	1601662500	114.01
AAPL	1601662560	114.06
AAPL	1601662620	114
AAPL	1601662680	113.98
AAPL	1601662740	113.94
AAPL	1601662800	114.02
AAPL	1601662860	114.04
AAPL	1601662920	113.99
AAPL	1601662980	113.94
AAPL	1601663040	113.87
AAPL	1601663100	113.91
AAPL	1601663160	113.765
AAPL	1601663220	113.705
AAPL	1601663280	113.74
AAPL	1601663340	113.66
AAPL	1601663400	113.805
AAPL	1601663460	113.77
AAPL	1601663520	113.56
AAPL	1601663580	113.535
AAPL	1601663640	113.52
AAPL	1601663700	113.56
AAPL	1601663760	113.42
AAPL	1601663820	113.42
AAPL	1601663880	113.42
AAPL	1601663940	113.41
AAPL	1601664000	113.35
AAPL	1601664060	113.23
AAPL	1601664120	113.385
AAPL	1601664180	113.44
AAPL	1601664240	113.34
AAPL	1601664300	113.375
AAPL	1601664360	113.29
AAPL	1601664420	113.47
AAPL	1601664480	113.36
AAPL	1601664540	113.47
AAPL	1601664600	113.41
AAPL	1601664660	113.38
AAPL	1601664720	113.39
AAPL	1601664780	113.43
AAPL	1601664840	113.41
AAPL	1601664900	113.46
AAPL	1601664960	113.81
AAPL	1601665020	113.76
AAPL	1601665080	113.68
AAPL	1601665140	113.66
AAPL	1601665200	113.76
AAPL	1601665260	113.73
AAPL	1601665320	113.57
AAPL	1601665380	113.63
AAPL	1601665440	113.625
AAPL	1601665500	113.65
AAPL	1601665560	113.59
AAPL	1601665620	113.645
AAPL	1601665680	113.605
AAPL	1601665740	113.57
AAPL	1601665800	113.56
AAPL	1601665860	113.55
AAPL	1601665920	113.48
AAPL	1601665980	113.31
AAPL	1601666040	113.32
AAPL	1601666100	113.28
AAPL	1601666160	113.22
AAPL	1601666220	113.269
AAPL	1601666280	113.34
AAPL	1601666340	113.349
AAPL	1601666400	113.37
AAPL	1601666460	113.58
AAPL	1601666520	113.49
AAPL	1601666580	113.48
AAPL	1601666640	113.4
AAPL	1601666700	113.43
AAPL	1601666760	113.42
AAPL	1601666820	113.35
AAPL	1601666880	113.48
AAPL	1601666940	113.47
AAPL	1601667000	113.49
AAPL	1601667060	113.5
AAPL	1601667120	113.38
AAPL	1601667180	113.51
AAPL	1601667240	113.6
AAPL	1601667300	113.64
AAPL	1601667360	113.77
AAPL	1601667420	113.85
AAPL	1601667480	113.84
AAPL	1601667540	113.73
AAPL	1601667600	113.8
AAPL	1601667660	113.805
AAPL	1601667720	113.54
AAPL	1601667780	113.635
AAPL	1601667840	113.69
AAPL	1601667900	113.68
AAPL	1601667960	113.61
AAPL	1601668020	113.445
AAPL	1601668080	113.58
AAPL	1601668140	113.53
AAPL	1601668200	113.47
AAPL	1601668260	113.39
AAPL	1601668320	113.32
AAPL	1601668380	113.39
AAPL	1601668440	113.35
AAPL	1601668500	113.25
AAPL	1601668560	113.155
AAPL	1601668620	113.16
AAPL	1601668680	113.16
AAPL	1601668740	113.18
AAPL	1601670840	113.269
AAPL	1601671140	113.204
AAPL	1601671860	113.181
AAPL	1601673420	112.901
AAPL	1601673540	112.75
AAPL	1601673600	112.829
AAPL	1601673720	112.899
AAPL	1601673780	112.939
AAPL	1601895600	114.43
AAPL	1601897280	114.05
AAPL	1601898540	114.221
AAPL	1601898660	114.289
AAPL	1601898720	114.281
AAPL	1601898780	114.249
AAPL	1601898960	114.089
AAPL	1601899260	114.029
AAPL	1601899320	113.961
AAPL	1601899440	113.996
AAPL	1601899500	114.029
AAPL	1601899560	114.11
AAPL	1601899620	114.119
AAPL	1601900100	113.96
AAPL	1601900220	113.94
AAPL	1601900760	113.901
AAPL	1601901840	113.739
AAPL	1601902260	113.921
AAPL	1601902380	113.999
AAPL	1601902440	113.971
AAPL	1601902560	113.989
AAPL	1601902680	113.961
AAPL	1601903100	113.979
AAPL	1601903220	114.05
AAPL	1601904420	113.939
AAPL	1601904480	113.96
AAPL	1601904600	113.93
AAPL	1601904660	113.96
AAPL	1601904720	113.96
AAPL	1601904780	113.895
AAPL	1601904840	113.98
AAPL	1601904900	114.15
AAPL	1601904960	114.16
AAPL	1601905020	114.23
AAPL	1601905080	114.23
AAPL	1601905140	114.22
AAPL	1601905200	114.18
AAPL	1601905260	114.16
AAPL	1601905320	114.17
AAPL	1601905380	114.1
AAPL	1601905440	114.12
AAPL	1601905500	114
AAPL	1601905560	114.05
AAPL	1601905620	114.08
AAPL	1601905680	114
AAPL	1601905740	113.965
AAPL	1601905800	114.03
AAPL	1601905860	114.11
AAPL	1601905920	114.12
AAPL	1601905980	114.12
AAPL	1601906040	114.25
AAPL	1601906100	114.42
AAPL	1601906160	114.4
AAPL	1601906220	114.57
AAPL	1601906280	114.53
AAPL	1601906340	114.52
AAPL	1601906400	114.64
AAPL	1601906460	114.73
AAPL	1601906520	114.76
AAPL	1601906580	114.77
AAPL	1601906640	114.71
AAPL	1601906700	114.66
AAPL	1601906760	114.69
AAPL	1601906820	114.7
AAPL	1601906880	114.88
AAPL	1601906940	114.87
AAPL	1601907000	114.84
AAPL	1601907060	114.9
AAPL	1601907120	114.9
AAPL	1601907180	115.06
AAPL	1601907240	115.14
AAPL	1601907300	115.08
AAPL	1601907360	115.1
AAPL	1601907420	115.08
AAPL	1601907480	115.08
AAPL	1601907540	114.93
AAPL	1601907600	115.03
AAPL	1601907660	115.1
AAPL	1601907720	115.015
AAPL	1601907780	115.05
AAPL	1601907840	114.885
AAPL	1601907900	114.949
AAPL	1601907960	114.99
AAPL	1601908020	115.06
AAPL	1601908080	115
AAPL	1601908140	114.95
AAPL	1601908200	115
AAPL	1601908260	114.99
AAPL	1601908320	115.06
AAPL	1601908380	115.25
AAPL	1601908440	115.07
AAPL	1601908500	115.16
AAPL	1601908560	115.171
AAPL	1601908620	115.125
AAPL	1601908680	115.2
AAPL	1601908740	115.19
AAPL	1601908800	115.18
AAPL	1601908860	115.29
AAPL	1601908920	115.29
AAPL	1601908980	115.38
AAPL	1601909040	115.42
AAPL	1601909100	115.36
AAPL	1601909160	115.29
AAPL	1601909220	115.23
AAPL	1601909280	115.355
AAPL	1601909340	115.39
AAPL	1601909400	115.475
AAPL	1601909460	115.35
AAPL	1601909520	115.27
AAPL	1601909580	115.35
AAPL	1601909640	115.36
AAPL	1601909700	115.33
AAPL	1601909760	115.301
AAPL	1601909820	115.3
AAPL	1601909880	115.29
AAPL	1601909940	115.205
AAPL	1601910000	115.12
AAPL	1601910060	115.13
AAPL	1601910120	115.02
AAPL	1601910180	115.005
